base_image,site,flight_day,gt_species,n_crowns
DJI_20241204151021_0020_V_2450zoom.JPG,bcifairchildn,20241204,terminalia amazonia,3
DJI_20241204151108_0022_V_2722zoom.JPG,bcifairchildn,20241204,trichilia tuberculata,1
DJI_20241204151158_0024_V_2976zoom.JPG,bcifairchildn,20241204,attalea butyracea,5
DJI_20241204151329_0028_V_2953zoom.JPG,bcifairchildn,20241204,oenocarpus mapora,3
DJI_20241204151425_0030_V_2941zoom.JPG,bcifairchildn,20241204,hieronyma alchorneoides,2
DJI_20241204151517_0032_V_2440zoom.JPG,bcifairchildn,20241204,attalea butyracea,1
DJI_20241204151711_0036_V_1844zoom.JPG,bcifairchildn,20241204,dipteryx oleifera,3
DJI_20241204151801_0038_V_2148zoom.JPG,bcifairchildn,20241204,dipteryx oleifera,1
DJI_20241204151853_0040_V_1847zoom.JPG,bcifairchildn,20241204,terminalia amazonia,4
DJI_20241204151941_0042_V_1815zoom.JPG,bcifairchildn,20241204,terminalia amazonia,4
DJI_20241204152220_0048_V_2103zoom.JPG,bcifairchildn,20241204,calophyllum longifolium,5
DJI_20241204152316_0050_V_1785zoom.JPG,bcifairchildn,20241204,dipteryx oleifera,3
DJI_20241204152412_0052_V_1805zoom.JPG,bcifairchildn,20241204,aspidosperma desmanthum,5
DJI_20241204152509_0054_V_1141zoom.JPG,bcifairchildn,20241204,dipteryx oleifera,4
DJI_20241204152613_0056_V_1186zoom.JPG,bcifairchildn,20241204,oenocarpus mapora,1
DJI_20241211095827_0002_V_1586zoom.JPG,bcifairchildn,20241211,anacardium excelsum,2
DJI_20241211100016_0006_V_1884zoom.JPG,bcifairchildn,20241211,terminalia amazonia,2
DJI_20241211100106_0008_V_1881zoom.JPG,bcifairchildn,20241211,hieronyma alchorneoides,4
DJI_20241211100203_0010_V_1214zoom.JPG,bcifairchildn,20241211,dipteryx oleifera,5
DJI_20241211100501_0016_V_921zoom.JPG,bcifairchildn,20241211,calophyllum longifolium,3
DJI_20241211100647_0020_V_936zoom.JPG,bcifairchildn,20241211,calophyllum longifolium,3
DJI_20241211100743_0022_V_938zoom.JPG,bcifairchildn,20241211,terminalia amazonia,7
DJI_20241211100835_0024_V_1224zoom.JPG,bcifairchildn,20241211,aspidosperma desmanthum,5
DJI_20241211101047_0028_V_1518zoom.JPG,bcifairchildn,20241211,calophyllum longifolium,5
DJI_20241211101145_0030_V_1170zoom.JPG,bcifairchildn,20241211,astrocaryum standleyanum,3
DJI_20241218115302_0002_V_3492zoom.JPG,bci50haplot,20241218,calophyllum longifolium,1
DJI_20241218115418_0006_V_3951zoom.JPG,bci50haplot,20241218,hura crepitans,2
DJI_20241218115537_0010_V_4823zoom.JPG,bci50haplot,20241218,handroanthus guayacan,4
DJI_20241218115724_0016_V_3470zoom.JPG,bci50haplot,20241218,ficus obtusifolia,4
DJI_20241218115841_0020_V_2960zoom.JPG,bci50haplot,20241218,alseis blackiana,6
DJI_20241218115919_0022_V_3481zoom.JPG,bci50haplot,20241218,brosimum alicastrum,3
DJI_20241218115953_0024_V_3480zoom.JPG,bci50haplot,20241218,aspidosperma desmanthum,2
DJI_20241218120253_0034_V_3457zoom.JPG,bci50haplot,20241218,ficus popenoei,2
DJI_20241218120331_0036_V_4376zoom.JPG,bci50haplot,20241218,tabebuia rosea,3
DJI_20241218120402_0038_V_4371zoom.JPG,bci50haplot,20241218,prioria copaifera,7
DJI_20241218120436_0040_V_4370zoom.JPG,bci50haplot,20241218,hura crepitans,4
DJI_20241218120707_0048_V_4352zoom.JPG,bci50haplot,20241218,trichilia tuberculata,3
DJI_20241218122001_0002_V_3433zoom.JPG,bci50haplot,20241218,tanaecium pyramidatum,2
DJI_20241218122250_0012_V_2942zoom.JPG,bci50haplot,20241218,tachigali panamensis,2
DJI_20241218122330_0014_V_3443zoom.JPG,bci50haplot,20241218,hura crepitans,1
DJI_20241218122514_0020_V_2080zoom.JPG,bci50haplot,20241218,jacaranda copaia,2
DJI_20241218122551_0022_V_2090zoom.JPG,bci50haplot,20241218,brosimum alicastrum,2
DJI_20241218122811_0030_V_1191zoom.JPG,bci50haplot,20241218,aspidosperma desmanthum,1
DJI_20241218122900_0032_V_1207zoom.JPG,bci50haplot,20241218,hura crepitans,3
DJI_20241218122939_0034_V_1637zoom.JPG,bci50haplot,20241218,guatteria lucens,5
DJI_20241218123015_0036_V_1630zoom.JPG,bci50haplot,20241218,hura crepitans,3
DJI_20241218124844_0004_V_2132zoom.JPG,bci50haplot,20241218,trichilia tuberculata,5
DJI_20241218125006_0008_V_3020zoom.JPG,bci50haplot,20241218,jacaranda copaia,1
DJI_20241218125219_0014_V_2608zoom.JPG,bci50haplot,20241218,anacardium excelsum,2
DJI_20250206092120_0002_V_958zoom.JPG,bci50haplot,20250206,platypodium elegans,1
DJI_20250206092306_0008_V_986zoom.JPG,bci50haplot,20250206,tachigali panamensis,1
DJI_20250206092344_0010_V_554zoom.JPG,bci50haplot,20250206,dipteryx oleifera,1
DJI_20250206092503_0014_V_1433zoom.JPG,bci50haplot,20250206,jacaranda copaia,1
DJI_20250206092650_0020_V_1414zoom.JPG,bci50haplot,20250206,guarea guidonia,4
DJI_20250206092920_0028_V_1403zoom.JPG,bci50haplot,20250206,cecropia insignis,1
DJI_20250206092956_0030_V_1399zoom.JPG,bci50haplot,20250206,jupunba macradenia,1
DJI_20250206093203_0038_V_895zoom.JPG,bci50haplot,20250206,fridericia candicans,3
DJI_20250206093239_0040_V_1368zoom.JPG,bci50haplot,20250206,mascagnia ovatifolia,3
DJI_20250206093429_0046_V_857zoom.JPG,bci50haplot,20250206,symphonia globulifera,2
DJI_20250206093616_0052_V_1779zoom.JPG,bci50haplot,20250206,sparrea schippii,5
DJI_20250206095206_0002_V_1817zoom.JPG,bci50haplot,20250206,dipteryx oleifera,5
DJI_20250206095317_0006_V_1823zoom.JPG,bci50haplot,20250206,jacaranda copaia,5
DJI_20250206095436_0010_V_2292zoom.JPG,bci50haplot,20250206,tabernaemontana arborea,3
DJI_20250206095511_0012_V_2277zoom.JPG,bci50haplot,20250206,tachigali panamensis,2
DJI_20250206095548_0014_V_2306zoom.JPG,bci50haplot,20250206,jacaranda copaia,2
DJI_20250206095625_0016_V_2749zoom.JPG,bci50haplot,20250206,handroanthus guayacan,4
DJI_20250206095708_0018_V_1857zoom.JPG,bci50haplot,20250206,jacaranda copaia,3
DJI_20250206095857_0024_V_2359zoom.JPG,bci50haplot,20250206,senegalia hayesii,4
DJI_20250206095934_0026_V_2774zoom.JPG,bci50haplot,20250206,dipteryx oleifera,1
DJI_20250206100014_0028_V_3735zoom.JPG,bci50haplot,20250206,jacaranda copaia,3
DJI_20250206100053_0030_V_3745zoom.JPG,bci50haplot,20250206,prioria copaifera,4
DJI_20250206100325_0038_V_4645zoom.JPG,bci50haplot,20250206,prioria copaifera,5
DJI_20250206100400_0040_V_4174zoom.JPG,bci50haplot,20250206,anacardium excelsum,4
DJI_20250206100716_0050_V_4145zoom.JPG,bci50haplot,20250206,terminalia amazonia,1
DJI_20250206101945_0004_V_4154zoom.JPG,bci50haplot,20250206,tabebuia rosea,4
DJI_20250206102144_0010_V_4638zoom.JPG,bci50haplot,20250206,prioria copaifera,5
DJI_20250206102259_0014_V_5057zoom.JPG,bci50haplot,20250206,prioria copaifera,3
DJI_20250206102522_0020_V_4601zoom.JPG,bci50haplot,20250206,jacaranda copaia,6
DJI_20250206102604_0022_V_4570zoom.JPG,bci50haplot,20250206,jacaranda copaia,2
DJI_20250206102756_0028_V_4111zoom.JPG,bci50haplot,20250206,dipteryx oleifera,2
DJI_20250206102830_0030_V_4564zoom.JPG,bci50haplot,20250206,simarouba amara,3
DJI_20250206102911_0032_V_4082zoom.JPG,bci50haplot,20250206,cecropia insignis,1
DJI_20250206102950_0034_V_3639zoom.JPG,bci50haplot,20250206,omphalea diandra,6
DJI_20250206103029_0036_V_4087zoom.JPG,bci50haplot,20250206,cecropia insignis,2
DJI_20250206103109_0038_V_3628zoom.JPG,bci50haplot,20250206,callichlamys latifolia,5
DJI_20250206103146_0040_V_3601zoom.JPG,bci50haplot,20250206,trema micranthum,2
DJI_20250206103225_0042_V_2680zoom.JPG,bci50haplot,20250206,simarouba amara,4
DJI_20250206103333_0046_V_3173zoom.JPG,bci50haplot,20250206,fridericia candicans,1
DJI_20250206103408_0048_V_3169zoom.JPG,bci50haplot,20250206,guapira myrtiflora,3
DJI_20250206103442_0050_V_3650zoom.JPG,bci50haplot,20250206,prioria copaifera,3
DJI_20250206104539_0002_V_3187zoom.JPG,bci50haplot,20250206,alseis blackiana,5
DJI_20250206104625_0004_V_3203zoom.JPG,bci50haplot,20250206,jacaranda copaia,1
DJI_20250206104744_0008_V_2728zoom.JPG,bci50haplot,20250206,platymiscium dimorphandrum,1
DJI_20250206105133_0018_V_4064zoom.JPG,bci50haplot,20250206,simarouba amara,1
DJI_20250206105535_0030_V_1764zoom.JPG,bci50haplot,20250206,pourouma bicolor,5
DJI_20250206105734_0036_V_848zoom.JPG,bci50haplot,20250206,trema domingense,1
DJI_20250206105812_0038_V_841zoom.JPG,bci50haplot,20250206,chomelia psilocarpa,6
DJI_20250206105946_0042_V_1822zoom.JPG,bci50haplot,20250206,dipteryx oleifera,1
DJI_20250206110040_0044_V_926zoom.JPG,bci50haplot,20250206,trema domingense,1
DJI_20250226103303_0004_V_4745zoom.JPG,bcicommtower,20250226,uncaria tomentosa,5
DJI_20250226103424_0008_V_4751zoom.JPG,bcicommtower,20250226,anacardium excelsum,2
DJI_20250226103624_0014_V_3979zoom.JPG,bcicommtower,20250226,ficus obtusifolia,7
DJI_20250226103705_0016_V_3989zoom.JPG,bcicommtower,20250226,uncaria tomentosa,2
DJI_20250226104003_0024_V_3597zoom.JPG,bcicommtower,20250226,guatteria lucens,1
DJI_20250226104220_0030_V_3211zoom.JPG,bcicommtower,20250226,simarouba amara,3
DJI_20250226104308_0032_V_3197zoom.JPG,bcicommtower,20250226,hieronyma alchorneoides,6
DJI_20250226104500_0036_V_2396zoom.JPG,bcicommtower,20250226,anacardium excelsum,4
DJI_20250226104839_0044_V_2391zoom.JPG,bcicommtower,20250226,anacardium excelsum,6
DJI_20250226104928_0046_V_2411zoom.JPG,bcicommtower,20250226,anacardium excelsum,1
DJI_20250226105023_0048_V_2409zoom.JPG,bcicommtower,20250226,anacardium excelsum,2
DJI_20250226105216_0052_V_2027zoom.JPG,bcicommtower,20250226,lonchocarpus heptaphyllus,4
DJI_20250226105315_0054_V_1702zoom.JPG,bcicommtower,20250226,anacardium excelsum,5
DJI_20250226110210_0002_V_3630zoom.JPG,bcicommtower,20250226,uncaria tomentosa,3
DJI_20250226110305_0004_V_3587zoom.JPG,bcicommtower,20250226,hura crepitans,1
DJI_20250226110436_0008_V_3194zoom.JPG,bcicommtower,20250226,dipteryx oleifera,2
DJI_20250226110653_0014_V_3573zoom.JPG,bcicommtower,20250226,anacardium excelsum,1
DJI_20250226110857_0018_V_2385zoom.JPG,bcicommtower,20250226,dipteryx oleifera,4
DJI_20250226111031_0022_V_2798zoom.JPG,bcicommtower,20250226,cordia alliodora,1
DJI_20250226111352_0030_V_2375zoom.JPG,bcicommtower,20250226,anacardium excelsum,5
DJI_20250226111442_0032_V_2392zoom.JPG,bcicommtower,20250226,anacardium excelsum,6
DJI_20250226111535_0034_V_1997zoom.JPG,bcicommtower,20250226,terminalia amazonia,4
DJI_20250226111719_0038_V_2397zoom.JPG,bcicommtower,20250226,tachigali panamensis,1
DJI_20250226111825_0040_V_2371zoom.JPG,bcicommtower,20250226,aiouea montana,3
DJI_20250226111912_0042_V_2364zoom.JPG,bcicommtower,20250226,cordia alliodora,3
DJI_20250226111956_0044_V_2355zoom.JPG,bcicommtower,20250226,chrysophyllum cainito,5
DJI_20250226112126_0048_V_2350zoom.JPG,bcicommtower,20250226,ochroma pyramidale,3
DJI_20250226112846_0004_V_2775zoom.JPG,bcicommtower,20250226,anacardium excelsum,4
DJI_20250226112931_0006_V_2363zoom.JPG,bcicommtower,20250226,hieronyma alchorneoides,3
DJI_20250226113015_0008_V_1974zoom.JPG,bcicommtower,20250226,anacardium excelsum,4
DJI_20250226113053_0010_V_2327zoom.JPG,bcicommtower,20250226,anacardium excelsum,6
DJI_20250226113542_0024_V_4271zoom.JPG,bcicommtower,20250226,hieronyma alchorneoides,2
DJI_20250226113805_0032_V_4297zoom.JPG,bcicommtower,20250226,guatteria lucens,3
DJI_20250226113845_0034_V_4688zoom.JPG,bcicommtower,20250226,hieronyma alchorneoides,5
DJI_20250226113953_0038_V_5089zoom.JPG,bcicommtower,20250226,anacardium excelsum,4
DJI_20250226114024_0040_V_5090zoom.JPG,bcicommtower,20250226,ficus insipida,5
DJI_20250226114059_0042_V_5101zoom.JPG,bcicommtower,20250226,anacardium excelsum,4
DJI_20250226114134_0044_V_5484zoom.JPG,bcicommtower,20250226,anacardium excelsum,6
DJI_20250226114210_0046_V_5109zoom.JPG,bcicommtower,20250226,anacardium excelsum,3
DJI_20250226114324_0050_V_5477zoom.JPG,bcicommtower,20250226,hieronyma alchorneoides,3
DJI_20250226114427_0054_V_5074zoom.JPG,bcicommtower,20250226,hieronyma alchorneoides,4
DJI_20250226114615_0060_V_5054zoom.JPG,bcicommtower,20250226,simarouba amara,1
DJI_20250226114719_0064_V_5435zoom.JPG,bcicommtower,20250226,hymenaea courbaril,2
DJI_20250226114850_0068_V_5478zoom.JPG,bcicommtower,20250226,uncaria tomentosa,3
DJI_20250226114928_0070_V_5490zoom.JPG,bcicommtower,20250226,anacardium excelsum,3
DJI_20250226115850_0004_V_5501zoom.JPG,bcicommtower,20250226,anacardium excelsum,4
DJI_20250226120102_0010_V_5888zoom.JPG,bcicommtower,20250226,anacardium excelsum,2
DJI_20250226120141_0012_V_5881zoom.JPG,bcicommtower,20250226,anacardium excelsum,5
DJI_20250226120224_0014_V_5510zoom.JPG,bcicommtower,20250226,uncaria tomentosa,4
DJI_20250226120345_0018_V_5122zoom.JPG,bcicommtower,20250226,anacardium excelsum,1
DJI_20250226120426_0020_V_5518zoom.JPG,bcicommtower,20250226,anacardium excelsum,3
DJI_20250226120624_0026_V_6264zoom.JPG,bcicommtower,20250226,anacardium excelsum,1
DJI_20250226120705_0028_V_6281zoom.JPG,bcicommtower,20250226,anacardium excelsum,5
DJI_20250226120845_0032_V_5120zoom.JPG,bcicommtower,20250226,uncaria tomentosa,4
DJI_20250226121012_0036_V_4327zoom.JPG,bcicommtower,20250226,anacardium excelsum,5
DJI_20250226121054_0038_V_3942zoom.JPG,bcicommtower,20250226,ochroma pyramidale,4
DJI_20250226121133_0040_V_4701zoom.JPG,bcicommtower,20250226,anacardium excelsum,3
DJI_20250226121211_0042_V_4705zoom.JPG,bcicommtower,20250226,anacardium excelsum,4
DJI_20250226121333_0046_V_3951zoom.JPG,bcicommtower,20250226,anacardium excelsum,2
DJI_20250226121414_0048_V_3948zoom.JPG,bcicommtower,20250226,dipteryx oleifera,2
DJI_20250226122859_0002_V_2737zoom.JPG,bcicommtower,20250226,anacardium excelsum,3
DJI_20250226123019_0006_V_2723zoom.JPG,bcicommtower,20250226,inga laurina,3
DJI_20250226123145_0010_V_2246zoom.JPG,bcicommtower,20250226,hieronyma alchorneoides,4
DJI_20250226123429_0018_V_2235zoom.JPG,bcicommtower,20250226,anacardium excelsum,4
DJI_20250226123638_0024_V_2221zoom.JPG,bcicommtower,20250226,anacardium excelsum,1
DJI_20250226123721_0026_V_2217zoom.JPG,bcicommtower,20250226,guapira myrtiflora,2
DJI_20250226123836_0030_V_2647zoom.JPG,bcicommtower,20250226,hieronyma alchorneoides,4
DJI_20250226123915_0032_V_2628zoom.JPG,bcicommtower,20250226,handroanthus guayacan,4
DJI_20250226124028_0036_V_3407zoom.JPG,bcicommtower,20250226,terminalia amazonia,4
DJI_20250226124102_0038_V_3426zoom.JPG,bcicommtower,20250226,handroanthus guayacan,2
DJI_20250226124820_0008_V_3061zoom.JPG,bcicommtower,20250226,fridericia candicans,1
DJI_20250226125051_0016_V_3848zoom.JPG,bcicommtower,20250226,dipteryx oleifera,4
DJI_20250226125137_0018_V_4595zoom.JPG,bcicommtower,20250226,jacaranda copaia,1
DJI_20250226125330_0022_V_4250zoom.JPG,bcicommtower,20250226,guatteria lucens,2
DJI_20250226125525_0027_V_4634zoom.JPG,bcicommtower,20250226,brosimum alicastrum,1
DJI_20250226125831_0035_V_4264zoom.JPG,bcicommtower,20250226,hieronyma alchorneoides,1
DJI_20250226130047_0041_V_3902zoom.JPG,bcicommtower,20250226,jacaranda copaia,4
DJI_20250226130519_0049_V_3881zoom.JPG,bcicommtower,20250226,lafoensia punicifolia,2
DJI_20250226130605_0051_V_3467zoom.JPG,bcicommtower,20250226,uncaria tomentosa,3
DJI_20250226130702_0053_V_3451zoom.JPG,bcicommtower,20250226,anacardium excelsum,1
DJI_20250226130801_0055_V_3500zoom.JPG,bcicommtower,20250226,dipteryx oleifera,2
DJI_20250226130851_0057_V_2736zoom.JPG,bcicommtower,20250226,anacardium excelsum,4
DJI_20250226131331_0002_V_2330zoom.JPG,bcicommtower,20250226,anacardium excelsum,4
DJI_20250226131419_0004_V_2320zoom.JPG,bcicommtower,20250226,anacardium excelsum,3
DJI_20250226131600_0008_V_1638zoom.JPG,bcicommtower,20250226,anacardium excelsum,3
DJI_20250226131733_0012_V_1936zoom.JPG,bcicommtower,20250226,anacardium excelsum,1
DJI_20250226131841_0014_V_1929zoom.JPG,bcicommtower,20250226,anacardium excelsum,1
DJI_20250226132120_0022_V_1927zoom.JPG,bcicommtower,20250226,anacardium excelsum,4
DJI_20250226132158_0024_V_1600zoom.JPG,bcicommtower,20250226,terminalia amazonia,3
DJI_20250226132241_0026_V_1276zoom.JPG,bcicommtower,20250226,simarouba amara,4
DJI_20250226132404_0030_V_1021zoom.JPG,bcicommtower,20250226,vatairea erythrocarpa,2
DJI_20250226132529_0034_V_1241zoom.JPG,bcicommtower,20250226,hieronyma alchorneoides,5
DJI_20250226132659_0038_V_1006zoom.JPG,bcicommtower,20250226,anacardium excelsum,2
DJI_20250226132848_0042_V_1259zoom.JPG,bcicommtower,20250226,vatairea erythrocarpa,2
DJI_20250226132936_0044_V_1523zoom.JPG,bcicommtower,20250226,hippocratea volubilis,3
DJI_20250226133019_0046_V_1544zoom.JPG,bcicommtower,20250226,anacardium excelsum,2
DJI_20250226133107_0048_V_2243zoom.JPG,bcicommtower,20250226,tachigali panamensis,3
DJI_20250226133338_0002_V_1243zoom.JPG,bcicommtower,20250226,tachigali panamensis,4
DJI_20250226133532_0006_V_2653zoom.JPG,bcicommtower,20250226,calophyllum longifolium,1
DJI_20250226133627_0008_V_3800zoom.JPG,bcicommtower,20250226,dipteryx oleifera,2
DJI_20250226134152_0004_V_3378zoom.JPG,bcicommtower,20250226,calophyllum longifolium,5
DJI_20250226134231_0006_V_4165zoom.JPG,bcicommtower,20250226,calophyllum longifolium,3
DJI_20250226134340_0010_V_3415zoom.JPG,bcicommtower,20250226,tachigali panamensis,3
DJI_20250227131226_0006_V_4470zoom.JPG,bcicommtower,20250227,anacardium excelsum,5
DJI_20250227132014_0022_V_5987zoom.JPG,bcicommtower,20250227,hura crepitans,3
DJI_20250227132210_0026_V_6326zoom.JPG,bcicommtower,20250227,dipteryx oleifera,3
DJI_20250227132309_0028_V_5637zoom.JPG,bcicommtower,20250227,hieronyma alchorneoides,5
DJI_20250227132507_0032_V_5663zoom.JPG,bcicommtower,20250227,jacaranda copaia,2
DJI_20250227132608_0034_V_5288zoom.JPG,bcicommtower,20250227,simarouba amara,5
DJI_20250227132809_0038_V_5682zoom.JPG,bcicommtower,20250227,tetracera portobellensis,3
DJI_20250227133930_0004_V_4907zoom.JPG,bcicommtower,20250227,vochysia ferruginea,3
DJI_20250227134034_0006_V_4901zoom.JPG,bcicommtower,20250227,anacardium excelsum,3
DJI_20250227134344_0012_V_4104zoom.JPG,bcicommtower,20250227,hura crepitans,1
DJI_20250227134658_0018_V_4494zoom.JPG,bcicommtower,20250227,hieronyma alchorneoides,2
DJI_20250227134759_0020_V_4120zoom.JPG,bcicommtower,20250227,ficus obtusifolia,1
DJI_20250227135123_0026_V_3722zoom.JPG,bcicommtower,20250227,anacardium excelsum,4
DJI_20250227135430_0032_V_3694zoom.JPG,bcicommtower,20250227,casearia arborea,4
DJI_20250227135530_0034_V_4079zoom.JPG,bcicommtower,20250227,hieronyma alchorneoides,4
DJI_20250227135631_0036_V_4080zoom.JPG,bcicommtower,20250227,hieronyma alchorneoides,4
DJI_20250227135832_0040_V_3680zoom.JPG,bcicommtower,20250227,calophyllum longifolium,4
DJI_20250227140040_0044_V_3288zoom.JPG,bcicommtower,20250227,hieronyma alchorneoides,1
DJI_20250227141911_0016_V_2896zoom.JPG,bcicommtower,20250227,terminalia amazonia,3
DJI_20250304074427_0002_V_6553zoom.JPG,bcicommtower,20250304,mascagnia divaricata,1
DJI_20250304074501_0004_V_5836zoom.JPG,bcicommtower,20250304,hippocratea volubilis,1
DJI_20250304074849_0016_V_6214zoom.JPG,bcicommtower,20250304,anacardium excelsum,3
DJI_20250304074934_0018_V_6596zoom.JPG,bcicommtower,20250304,uncaria tomentosa,4
DJI_20250304075137_0002_V_6900zoom.JPG,bcicommtower,20250304,fridericia schumanniana,2
DJI_20250304075227_0004_V_6571zoom.JPG,bcicommtower,20250304,hieronyma alchorneoides,2
DJI_20250304075309_0006_V_6895zoom.JPG,bcicommtower,20250304,lafoensia punicifolia,4
DJI_20250304075348_0008_V_6889zoom.JPG,bcicommtower,20250304,anacardium excelsum,3
DJI_20250304075433_0010_V_7200zoom.JPG,bcicommtower,20250304,anacardium excelsum,5
DJI_20250304075745_0020_V_7441zoom.JPG,bcicommtower,20250304,anacardium excelsum,1
DJI_20250304075824_0022_V_7148zoom.JPG,bcicommtower,20250304,uncaria tomentosa,2
DJI_20250304075937_0026_V_7164zoom.JPG,bcicommtower,20250304,schizolobium parahyba,3
DJI_20250304080055_0030_V_6880zoom.JPG,bcicommtower,20250304,anacardium excelsum,3
DJI_20250304080810_0002_V_6559zoom.JPG,bcicommtower,20250304,dipteryx oleifera,2
DJI_20250304080921_0006_V_6180zoom.JPG,bcicommtower,20250304,anacardium excelsum,5
DJI_20250304081114_0012_V_5824zoom.JPG,bcicommtower,20250304,dipteryx oleifera,2
DJI_20250304081155_0014_V_5463zoom.JPG,bcicommtower,20250304,calophyllum longifolium,2
DJI_20250304081325_0018_V_5870zoom.JPG,bcicommtower,20250304,uncaria tomentosa,3
DJI_20250304081626_0026_V_6949zoom.JPG,bcicommtower,20250304,anacardium excelsum,3
DJI_20250304081710_0028_V_6925zoom.JPG,bcicommtower,20250304,anacardium excelsum,1
DJI_20250304081751_0030_V_6611zoom.JPG,bcicommtower,20250304,anacardium excelsum,6
DJI_20250304082002_0036_V_6629zoom.JPG,bcicommtower,20250304,brosimum alicastrum,1
DJI_20250304082045_0038_V_6954zoom.JPG,bcicommtower,20250304,anacardium excelsum,1
DJI_20250304082123_0040_V_7241zoom.JPG,bcicommtower,20250304,uncaria tomentosa,1
DJI_20250304082244_0044_V_6635zoom.JPG,bcicommtower,20250304,uncaria tomentosa,4
DJI_20250304082331_0046_V_7517zoom.JPG,bcicommtower,20250304,uncaria tomentosa,3
DJI_20250304082458_0050_V_6939zoom.JPG,bcicommtower,20250304,tabebuia rosea,3
DJI_20250304082747_0058_V_6928zoom.JPG,bcicommtower,20250304,simarouba amara,2
DJI_20250304082829_0060_V_6606zoom.JPG,bcicommtower,20250304,attalea butyracea,2
DJI_20250304083658_0008_V_5876zoom.JPG,bcicommtower,20250304,platypodium elegans,3
DJI_20250304084007_0016_V_6266zoom.JPG,bcicommtower,20250304,hieronyma alchorneoides,2
DJI_20250304084131_0020_V_6655zoom.JPG,bcicommtower,20250304,tabebuia rosea,1
DJI_20250304084256_0024_V_6660zoom.JPG,bcicommtower,20250304,anacardium excelsum,3
DJI_20250304084334_0026_V_6995zoom.JPG,bcicommtower,20250304,anacardium excelsum,4
DJI_20250304084457_0030_V_6669zoom.JPG,bcicommtower,20250304,anacardium excelsum,2
DJI_20250304084538_0032_V_6971zoom.JPG,bcicommtower,20250304,sloanea terniflora,3
DJI_20250304084614_0034_V_6985zoom.JPG,bcicommtower,20250304,calophyllum longifolium,4
DJI_20250304084805_0040_V_7277zoom.JPG,bcicommtower,20250304,hieronyma alchorneoides,4
DJI_20250304084844_0042_V_6664zoom.JPG,bcicommtower,20250304,anacardium excelsum,4
DJI_20250304084927_0044_V_6973zoom.JPG,bcicommtower,20250304,hieronyma alchorneoides,2
DJI_20250304085131_0050_V_7861zoom.JPG,bcicommtower,20250304,anacardium excelsum,5
DJI_20250304085204_0052_V_7858zoom.JPG,bcicommtower,20250304,hieronyma alchorneoides,1
DJI_20250304085534_0064_V_8364zoom.JPG,bcicommtower,20250304,ficus insipida,2
DJI_20250304090302_0002_V_8356zoom.JPG,bcicommtower,20250304,calophyllum longifolium,1
DJI_20250304090339_0004_V_8110zoom.JPG,bcicommtower,20250304,tontelea passiflora,2
DJI_20250304090418_0006_V_8120zoom.JPG,bcicommtower,20250304,anacardium excelsum,2
DJI_20250304090627_0012_V_8358zoom.JPG,bcicommtower,20250304,ficus insipida,1
DJI_20250304090709_0014_V_8541zoom.JPG,bcicommtower,20250304,tabebuia rosea,5
DJI_20250304091224_0030_V_7503zoom.JPG,bcicommtower,20250304,chrysophyllum cainito,4
DJI_20250304091347_0034_V_7213zoom.JPG,bcicommtower,20250304,calophyllum longifolium,6
DJI_20250304091434_0036_V_7780zoom.JPG,bcicommtower,20250304,dendropanax arboreus,4
DJI_20250304091517_0038_V_7482zoom.JPG,bcicommtower,20250304,gustavia superba,3
DJI_20250304091720_0044_V_8035zoom.JPG,bcicommtower,20250304,hieronyma alchorneoides,7
DJI_20250304091923_0050_V_7763zoom.JPG,bcicommtower,20250304,coccoloba manzinellensis,1
DJI_20250304092000_0052_V_8259zoom.JPG,bcicommtower,20250304,jacaranda copaia,6
DJI_20250304092148_0058_V_8001zoom.JPG,bcicommtower,20250304,dipteryx oleifera,1
DJI_20250304092520_0070_V_8015zoom.JPG,bcicommtower,20250304,prionostemma aspera,4
DJI_20250304093104_0002_V_7760zoom.JPG,bcicommtower,20250304,ochroma pyramidale,3
DJI_20250304093227_0006_V_7773zoom.JPG,bcicommtower,20250304,tabebuia rosea,8
DJI_20250304093309_0008_V_7485zoom.JPG,bcicommtower,20250304,cosmibuena macrocarpa,1
DJI_20250304093514_0014_V_7478zoom.JPG,bcicommtower,20250304,hieronyma alchorneoides,5
DJI_20250304093800_0020_V_8567zoom.JPG,bcicommtower,20250304,aspidosperma desmanthum,2
DJI_20250304094026_0024_V_6575zoom.JPG,bcicommtower,20250304,anacardium excelsum,2
DJI_20250305114038_0002_V_7116zoom.JPG,bcicommtower,20250305,anacardium excelsum,4
DJI_20250305115958_0042_V_6507zoom.JPG,bcicommtower,20250305,handroanthus guayacan,3
DJI_20250305120803_0004_V_6130zoom.JPG,bcicommtower,20250305,tabebuia rosea,1
DJI_20250305120856_0006_V_6135zoom.JPG,bcicommtower,20250305,dipteryx oleifera,2
DJI_20250305121043_0010_V_6151zoom.JPG,bcicommtower,20250305,calophyllum longifolium,3
DJI_20250305121320_0016_V_6790zoom.JPG,bcicommtower,20250305,jacaranda copaia,4
DJI_20250305121409_0018_V_6789zoom.JPG,bcicommtower,20250305,dipteryx oleifera,1
DJI_20250305121501_0020_V_6797zoom.JPG,bcicommtower,20250305,anacardium excelsum,2
DJI_20250305121837_0028_V_7367zoom.JPG,bcicommtower,20250305,dipteryx oleifera,3
DJI_20250305121930_0030_V_7076zoom.JPG,bcicommtower,20250305,anacardium excelsum,3
